Label,Product Name,Brand,Price,Product Link,Skin Type,Skin Concerns,Image URL,Gender,Age
cleanser,beardo men neem face & beard wash 100ml,beardo,₹ 170,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-neem-face--beard-wash-100ml/9982901/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9982901/2019/8/30/fde58e8a-7b8a-4f5d-aef1-4198cbae04dd1567168842127-Beardo-Neem-Facewash-for-Men-100ml-6841567168841866-1.jpg",men,13+
cleanser,apple cider vinegar foaming face wash with built-in brush 100 ml,wow skin science,₹ 327,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-apple-cider-vinegar-foaming-face-wash-with-built-in-brush-100-ml/12654302/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12654302/2021/8/11/45b9db58-3150-4664-822c-bc00c2342b6f1628659222689WOWSKINSCIENCEAppleCiderVinegarFoamingFaceWashwithBuilt-InBr1.jpg",unisex,13+
cleanser,green tea & copper face wash - 100 ml,bewakoof cosmos,₹ 174,https://www.myntra.com/face-wash-and-cleanser/bewakoof-cosmos/bewakoof-cosmos-green-tea--copper-face-wash---100-ml/15361130/buy,all,"wrinkles, acne","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15361130/2021/9/28/d73ec545-c2c0-4e1b-b8fc-54a817ddcade1632812933818-BEWAKOOF-COSMOS-Green-Tea--Copper-Face-Wash---100-ml-9701632-1.jpg",unisex,13+
cleanser,deep cleansing apricot face wash 100ml,himalaya,₹ 104,https://www.myntra.com/face-wash-and-cleanser/himalaya/himalaya-deep-cleansing-apricot-face-wash-100ml/6628422/buy,normal,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6628422/2020/12/17/06e21a70-9d00-4492-939f-4def89a551bf1608200982594-Himalaya-Deep-Cleansing-Apricot-Face-Wash-100ml-129160820098-1.jpg",unisex,13+
cleanser,white beauty spotless fairness face wash 200 g,ponds,₹ 276,https://www.myntra.com/face-wash-and-cleanser/ponds/ponds-white-beauty-spotless-fairness-face-wash-200-g/4452074/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4452074/2019/2/12/6e95f885-562c-497d-80db-67318d9d35651549964297923-Ponds-Unisex-Face-Wash-and-Cleanser-3091549964297661-1.jpg",unisex,13+
cleanser,white perfectly balanced foaming cleanser 190 ml,paulas choice,₹ 1512,https://www.myntra.com/face-wash-and-cleanser/paulas-choice/paulas-choice-white-perfectly-balanced-foaming-cleanser-190-ml/13205366/buy,combination,redness,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13205366/2021/8/11/8e7ec9ca-c05c-4419-b95f-3ef9bcc12d881628671363089PaulasChoicewhitePerfectlyBalancedFoamingCleanser190ml1.jpg",unisex,13+
cleanser,anti acne neem & tea tree face wash - 100 ml,wow skin science,₹ 199,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-anti-acne-neem--tea-tree-face-wash---100-ml/12426286/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/9/8/615e2fae-1eed-4c94-8704-152f7cfc48281599518433831-1.jpg",unisex,13+
cleanser,2% salicylic acid face wash with lha 100 ml,minimalist,₹ 299,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-2-salicylic-acid-face-wash-with-lha-100-ml/14669014/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/31a30077-416c-4696-88e2-27f11b1214881624868879672-1.jpg",unisex,13+
cleanser,sustainable tea tree & cinnamon anti-acne oil control face wash 120 g,lotus herbals,₹ 149,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-tea-tree--cinnamon-anti-acne-oil-control-face-wash-120-g/57760/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/57760/2020/10/10/4b35ba39-acaa-4dca-aac1-ef3097878de91602273128531LotusHerbalsSustainableTeaTreeFaceWash1.jpg",unisex,13+
cleanser,pure & natural rose petals powder for face pack and skin care 100 g,havintha,₹ 299,https://www.myntra.com/face-wash-and-cleanser/havintha/havintha-pure--natural-rose-petals-powder-for-face-pack-and-skin-care-100-g/15386568/buy,normal,whiteheads,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15386568/2021/9/7/b3f183f0-7fea-432d-b0e4-02a18ce8326a1630997764748HavinthaPureNaturalRosePetalsPowderForFacePackandSkinCare1.jpg",unisex,13+
cleanser,pure and natural sandal wood powder for skin care - face pack 100 g,havintha,₹ 299,https://www.myntra.com/face-wash-and-cleanser/havintha/havintha-pure-and-natural-sandal-wood-powder-for-skin-care---face-pack-100-g/15588210/buy,normal,"wrinkles, acne","https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15588210/2021/9/23/e11bd387-4dc7-453c-9944-f31d4c4de6541632397720625HavinthaPureandNaturalSandalWoodPowderforSkinCareFacePack1001.jpg",unisex,13+
cleanser,sustainable pack of 2 tea tree face wash,lotus herbals,₹ 258,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-pack-of-2-tea-tree-face-wash/7041022/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7041022/2020/10/10/91324dd6-e0b2-4d3b-b51f-b1fdb1961d501602272232588LotusHerbalsSustainablePackof2TeaTreeFaceWash1.jpg",unisex,13+
cleanser,set of 2 kind to skin soap-free refreshing facial washes,simple,₹ 555,https://www.myntra.com/face-wash-and-cleanser/simple/simple-set-of-2-kind-to-skin-soap-free-refreshing-facial-washes/15065748/buy,sensitive,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15065748/2021/9/7/df14bad0-324d-44db-a8bc-a1dce7ada57f1630993235196-Simple-Set-of-2-Kind-to-Skin-Soap-Free-Refreshing-Facial-Was-1.jpg",unisex,13+
cleanser,bio pineapple oil control foaming sustainable face cleanser 120 ml,biotique,₹ 86,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-pineapple-oil-control-foaming-sustainable-face-cleanser-120-ml/1919962/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1919962/2021/3/1/33d30d64-fe4e-4220-b253-a5ab9f37489d1614601565580-Biotique-Bio-Pineapple-Oil-Control-Foaming-Sustainable-Face--1.jpg",unisex,13+
cleanser,unisex oil free acne wash pink grapefruit facial cleanser 175 ml,neutrogena,₹ 630,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-unisex-oil-free-acne-wash-pink-grapefruit-facial-cleanser-175-ml/10845876/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10845876/2020/7/22/c1eb7020-f4cf-40c8-bc6b-a78d5c87f3e01595425957177NeutrogenaOilFreeAcneWashPink-GrapefruitCleanser175ml1.jpg",unisex,13+
cleanser,men vitamin c power foam face wash 130 ml,beardo,₹ 238,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-vitamin-c-power-foam-face-wash-130-ml/14417710/buy,all,"wrinkles, acne","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14417710/2021/7/29/a63678ad-4e24-4f64-8229-5dd05e4be3041627559761522-BEARDO-Men-Face-Wash-and-Cleanser-5661627559761421-1.jpg",men,13+
cleanser,charcoal face wash with ylang-ylang & argan essential oils 100 ml,the man company,₹ 251,https://www.myntra.com/face-wash-and-cleanser/the-man-company/the-man-company-charcoal-face-wash-with-ylang-ylang--argan-essential-oils-100-ml/10814984/buy,oily,"acne, redness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10814984/2020/9/10/3600c5e0-68a0-47a8-9742-855f14a794cd1599746118709-THE-MAN-COMPANY-Charcoal-Face-Wash-With-Ylang-Ylang--Argan-E-1.jpg",unisex,13+
cleanser,men acne control face wash 100 g,beardo,₹ 220,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-acne-control-face-wash-100-g/12735992/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12735992/2020/10/13/cfec8b84-4d29-4263-8101-8da9cc2351de1602590619849-BEARDO-Men-Face-Wash-and-Cleanser-3941602590619716-1.jpg",men,13+
cleanser,azani unisex active care shea butter face moisturizer with avocado & vitamin e,azani active care,₹ 179,https://www.myntra.com/face-wash-and-cleanser/azani-active-care/azani-unisex-active-care-shea-butter-face-moisturizer-with-avocado--vitamin-e/15322566/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322566/2021/8/31/da41f8f3-cec7-453b-a699-3214c21f2b571630414327080FaceWashandCleanser1.jpg",unisex,13+
cleanser,skin balancing oil-reducing cleanser - 237 ml,paulas choice,₹ 1404,https://www.myntra.com/face-wash-and-cleanser/paulas-choice/paulas-choice-skin-balancing-oil-reducing-cleanser---237-ml/13441908/buy,normal,redness,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/1/15/117fa21b-8783-4b9d-afd5-a5943a8f7b181610699307772-1.jpg",unisex,13+
cleanser,tea tree face wash with neem for acne & pimples - 250 ml,mamaearth,₹ 359,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-tea-tree-face-wash-with-neem-for-acne--pimples---250-ml/13028262/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13028262/2020/11/20/5fd1252c-c0e1-497d-9f57-31a3a60becb31605863886208-Mamaearth-2521605863885346-1.jpg",unisex,13+
cleanser,natural vita rich sustainable face wash with hyaluronic acid 100 ml,the moms co.,₹ 271,https://www.myntra.com/face-wash-and-cleanser/the-moms-co/the-moms-co-natural-vita-rich-sustainable-face-wash-with-hyaluronic-acid-100-ml/11021422/buy,normal,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11021422/2021/8/11/4016e7a5-3a3b-48b1-ba93-fbaee5919e751628671482438TheMomsCoNaturalVitaRichSustainableFaceWashwithHyaluronicAci1.jpg",unisex,13+
cleanser,men acno fight 6 in 1 anti-pimple facewash 100 gm,garnier,₹ 180,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-acno-fight-6-in-1-anti-pimple-facewash-100-gm/7337635/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7337635/2018/12/6/5aa612fc-b049-4bac-929e-b307d715e5741544094584865-Garnier-Men-Face-Wash-and-Cleanser-1641544094584750-1.jpg",men,13+
cleanser,men green tea & neem foaming face wash with exfoliating brush -100ml,the man company,₹ 349,https://www.myntra.com/face-wash-and-cleanser/the-man-company/the-man-company-men-green-tea--neem-foaming-face-wash-with-exfoliating-brush--100ml/13712270/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/2/19/30735974-9e84-4c08-b026-8281ad415f511613711066116-1.jpg",men,13+
cleanser,green natural cleansing gel 200 ml,paulas choice,₹ 1404,https://www.myntra.com/face-wash-and-cleanser/paulas-choice/paulas-choice-green-natural-cleansing-gel-200-ml/13866100/buy,combination,redness,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/3/13/e540c6de-f77f-4d0a-bd76-bbb0108832c11615639183465-1.jpg",unisex,13+
cleanser,fruit aha face wash for hyperpigmentation & skin brightening 200ml,reequil,₹ 382,https://www.myntra.com/face-wash-and-cleanser/reequil/reequil-fruit-aha-face-wash-for-hyperpigmentation--skin-brightening-200ml/13512572/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13512572/2021/8/11/f7bae0ce-cb9d-45d4-ba5f-99f6e09d29771628671188214ReequilFruitAHAFaceWashforHyperpigmentationSkinBrightening201.jpg",unisex,13+
cleanser,set of 2 oat extract zinc face scrub & green tea copper face wash,bewakoof cosmos,₹ 349,https://www.myntra.com/face-wash-and-cleanser/bewakoof-cosmos/bewakoof-cosmos-set-of-2-oat-extract-zinc-face-scrub--green-tea-copper-face-wash/15570550/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15570550/2021/10/30/f98d47e2-896a-4daa-9476-541d50eaa9431635566453114-BEWAKOOF-COSMOS-Set-of-2-Oat-Extract-Zinc-Face-Scrub--Green--1.jpg",unisex,13+
cleanser,ayurvedic neem & tea tree sustainable face wash - sls & paraben free 210 ml,khadi natural,₹ 220,https://www.myntra.com/face-wash-and-cleanser/khadi-natural/khadi-natural-ayurvedic-neem--tea-tree-sustainable-face-wash---sls--paraben-free-210-ml/5416502/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5416502/2021/8/11/89ce3429-1691-453b-ad8e-3add788c747b1628671389417KhadiNaturalAyurvedicNeemTeaTreeSustainableFaceWash-SLSParab1.jpg",unisex,13+
cleanser,set of 2 face wash,ponds,₹ 189,https://www.myntra.com/face-wash-and-cleanser/ponds/ponds-set-of-2-face-wash/9465151/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9465151/2019/5/2/989484b1-83aa-42f3-82a7-f2a02019967d1556787488550-Ponds-Men-Face-Wash-and-Cleanser-4371556787488242-1.jpg",unisex,13+
cleanser,men green tea face wash 120ml,phy,₹ 375,https://www.myntra.com/face-wash-and-cleanser/phy/phy-men-green-tea-face-wash-120ml/15188500/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15188500/2021/9/2/aca5e9b3-2877-4b08-9cb4-04d8e8ea79b61630555135188-Phy-Men-Green-Tea-Face-Wash-120ml-5091630555134802-1.jpg",men,13+
cleanser,unisex aglow neem-chandan skin purifying face cleanser 65 g,just herbs,₹ 616,https://www.myntra.com/face-wash-and-cleanser/just-herbs/just-herbs-unisex-aglow-neem-chandan-skin-purifying-face-cleanser-65-g/11449796/buy,all,acne,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/productimage/2020/2/4/5c828ca4-33c9-43d6-ab81-eb2649d03def1580766941199-1.jpg",unisex,13+
cleanser,set of 2 avocado vitamin c face mask & pomegranate copper face wash,bewakoof cosmos,₹ 349,https://www.myntra.com/face-wash-and-cleanser/bewakoof-cosmos/bewakoof-cosmos-set-of-2-avocado-vitamin-c-face-mask--pomegranate-copper-face-wash/15570554/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15570554/2021/10/30/ef95c4bc-244b-443e-ab12-d74a1e26ea5a1635566477378-BEWAKOOF-COSMOS-Set-Of-2-Avocado-Vitamin-C-Face-Mask--Pomegr-1.jpg",unisex,13+
cleanser,paris set of 2 white perfect milky foam face wash,loreal,₹ 330,https://www.myntra.com/face-wash-and-cleanser/loreal/loreal-paris-set-of-2-white-perfect-milky-foam-face-wash/7763174/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7763174/2020/4/28/a35be92d-25c1-4436-91c2-98bc4e107d481588066569541-LOreal-Paris-Set-of-2-White-Perfect-Milky-Foam-Face-Wash-801-1.jpg",unisex,13+
cleanser,the body shop vitamin e range tea tree skin clearing sustainable foaming cleanser 150 ml,the body shop,₹ 803,https://www.myntra.com/face-wash-and-cleanser/the-body-shop/the-body-shop-vitamin-e-range-tea-tree-skin-clearing-sustainable-foaming-cleanser-150-ml/1671994/buy,oily,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1671994/2021/2/3/35e40bc9-48f7-4492-9fa0-a6c275be86dd1612348513247THEBODYSHOPUnisexTeaTreeSkinClearingSustainableFoamingCleans1.jpg",unisex,13+
cleanser,"anti-aging vitamin c, e & hyaluronic acid foaming face wash",tac - the ayurveda co.,₹ 341,https://www.myntra.com/face-wash-and-cleanser/tac---the-ayurveda-co/anti-aging-vitamin-c-e--hyaluronic-acid-foaming-face-wash/14568064/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14568064/2021/9/11/ba75cf8d-cbd7-42df-b65c-fbd746cd70f81631342192859-Anti-Aging-Vitamin-C-E--Hyaluronic-Acid-Foaming-Face-Wash-19-1.jpg",unisex,13+
cleanser,"anti-acne/pimples natural face wash tea tree, clove oil & vit e - 120 ml",clovia botaniqa,₹ 247,https://www.myntra.com/face-wash-and-cleanser/clovia-botaniqa/clovia-botaniqa-anti-acnepimples-natural-face-wash-tea-tree-clove-oil--vit-e---120-ml/13962554/buy,oily,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13962554/2021/8/11/e1f157d0-80f0-4979-80c5-e0c4824d42b51628664676342CloviaBOTANIQAAnti-AcnePimplesNaturalFaceWashTeaTreeCloveOil1.jpg",unisex,13+
cleanser,apple cider vinegar face wash 100 ml,wow skin science,₹ 204,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-apple-cider-vinegar-face-wash-100-ml/12426288/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12426288/2021/8/11/a191b6b4-844b-489c-b9f4-68684de8706a1628659034430WOWSKINSCIENCEAppleCiderVinegarFaceWash100ml1.jpg",unisex,13+
cleanser,men neem & charcoal face wash 200 g,ustraa,₹ 271,https://www.myntra.com/face-wash-and-cleanser/ustraa/ustraa-men-neem--charcoal-face-wash-200-g/13754264/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/2/24/e07501c4-b2ac-4eb7-99a2-5a02fbdddae41614173726200-1.jpg",men,13+
cleanser,ubtan foaming face wash - 100 ml,wow skin science,₹ 204,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-ubtan-foaming-face-wash---100-ml/12426296/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/9/8/c8925ce1-1f60-4ea9-9f09-1c4b5b803cc81599515797014-1.jpg",unisex,13+
cleanser,bija trouble facial foam 150 g,innisfree,₹ 700,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-bija-trouble-facial-foam-150-g/14765224/buy,normal,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14765224/2021/8/27/ac131937-853d-4fac-bc6d-5b90e9aa18ee1630075008555-Innisfree-Unisex-Face-Wash-and-Cleanser-9681630075008419-1.jpg",unisex,13+
cleanser,absolute perfect radiance skin lightening set of day creme & face wash (15g + 50g),lakme,₹ 225,https://www.myntra.com/face-wash-and-cleanser/lakme/lakme-absolute-perfect-radiance-skin-lightening-set-of-day-creme--face-wash-15g--50g/11810124/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11810124/2020/4/23/8a9d1ae6-4762-47a8-b56d-c1419779ad411587631114095ShampooandConditionerLoveBeautyPlanetWomenSunscreenLakmeWome1.jpg",unisex,13+
cleanser,unisex sulphate free skin lightening face wash 100g,organic harvest,₹ 185,https://www.myntra.com/face-wash-and-cleanser/organic-harvest/organic-harvest-unisex-sulphate-free-skin-lightening-face-wash-100g/10075833/buy,all,dark spots,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/productimage/2019/6/19/76ccb757-5e70-4b46-958f-a928e1d7e9f61560890292223-1.jpg",unisex,13+
cleanser,paris skin perfect anti-aging plus whitening facial foam,loreal,₹ 114,https://www.myntra.com/face-wash-and-cleanser/loreal/loreal-paris-skin-perfect-anti-aging-plus-whitening-facial-foam/625424/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/625424/2017/6/21/11498046758201-LOreal-Skin-Perfect-Anti-Aging-Plus-Whitening-Facial-Foam-1591498046758160-1.jpg",unisex,13+
cleanser,azani active pack of 2 salicylic acid face wash for acne prone & oily skin - 100 ml each,azani active care,₹ 495,https://www.myntra.com/face-wash-and-cleanser/azani-active-care/azani-active-pack-of-2-salicylic-acid-face-wash-for-acne-prone--oily-skin---100-ml-each/15322570/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322570/2021/8/31/ac4b0f22-d75a-4d46-99e2-39342e4de25f1630414663750AzaniActiveCare1SalicylicAcidFaceWashForAcneProneOilySkin1.jpg",unisex,13+
cleanser,sustainable unisex sensitive skin cleansing foam with sandalwood aloe vera 100 ml,kama ayurveda,₹ 1645,https://www.myntra.com/face-wash-and-cleanser/kama-ayurveda/kama-ayurveda-sustainable-unisex-sensitive-skin-cleansing-foam-with-sandalwood--aloe-vera-100-ml/4381874/buy,sensitive,redness,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4381874/2020/10/9/d0d6a055-5c53-4244-b598-e842c21140311602267109487KAMAAYURVEDASustainableUnisexSensitiveSkinCleansingFoamwithS1.jpg",unisex,13+
